"name"	"description"	"page"
"2613"	"loculatus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2614"	"loculatus_homolog_subtype"	"Last common ancestor with Spotted gar"	"homologs"
"2615"	"loculatus_homolog_orthology_type"	"Spotted gar homology type"	"homologs"
"2616"	"loculatus_homolog_perc_id"	"%id. target Spotted gar gene identical to query gene"	"homologs"
"2617"	"loculatus_homolog_perc_id_r1"	"%id. query gene identical to target Spotted gar gene"	"homologs"
"2618"	"loculatus_homolog_goc_score"	"Spotted gar Gene-order conservation score"	"homologs"
"2619"	"loculatus_homolog_wga_coverage"	"Spotted gar Whole-genome alignment coverage"	"homologs"
"2620"	"loculatus_homolog_orthology_confidence"	"Spotted gar orthology confidence [0 low, 1 high]"	"homologs"
"2621"	"itridecemlineatus_homolog_ensembl_gene"	"Squirrel gene stable ID"	"homologs"
"2622"	"itridecemlineatus_homolog_associated_gene_name"	"Squirrel gene name"	"homologs"
"2623"	"itridecemlineatus_homolog_ensembl_peptide"	"Squirrel protein or transcript stable ID"	"homologs"
"2624"	"itridecemlineatus_homolog_chromosome"	"Squirrel chromosome/scaffold name"	"homologs"
"2625"	"itridecemlineatus_homolog_chrom_start"	"Squirrel chromosome/scaffold start (bp)"	"homologs"
"2626"	"itridecemlineatus_homolog_chrom_end"	"Squirrel chromosome/scaffold end (bp)"	"homologs"
"2627"	"itridecemlineatus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2628"	"itridecemlineatus_homolog_subtype"	"Last common ancestor with Squirrel"	"homologs"
"2629"	"itridecemlineatus_homolog_orthology_type"	"Squirrel homology type"	"homologs"
"2630"	"itridecemlineatus_homolog_perc_id"	"%id. target Squirrel gene identical to query gene"	"homologs"
"2631"	"itridecemlineatus_homolog_perc_id_r1"	"%id. query gene identical to target Squirrel gene"	"homologs"
"2632"	"itridecemlineatus_homolog_goc_score"	"Squirrel Gene-order conservation score"	"homologs"
"2633"	"itridecemlineatus_homolog_wga_coverage"	"Squirrel Whole-genome alignment coverage"	"homologs"
"2634"	"itridecemlineatus_homolog_orthology_confidence"	"Squirrel orthology confidence [0 low, 1 high]"	"homologs"
"2635"	"mspicilegus_homolog_ensembl_gene"	"Steppe mouse gene stable ID"	"homologs"
"2636"	"mspicilegus_homolog_associated_gene_name"	"Steppe mouse gene name"	"homologs"
"2637"	"mspicilegus_homolog_ensembl_peptide"	"Steppe mouse protein or transcript stable ID"	"homologs"
"2638"	"mspicilegus_homolog_chromosome"	"Steppe mouse chromosome/scaffold name"	"homologs"
"2639"	"mspicilegus_homolog_chrom_start"	"Steppe mouse chromosome/scaffold start (bp)"	"homologs"
"2640"	"mspicilegus_homolog_chrom_end"	"Steppe mouse chromosome/scaffold end (bp)"	"homologs"
"2641"	"mspicilegus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2642"	"mspicilegus_homolog_subtype"	"Last common ancestor with Steppe mouse"	"homologs"
"2643"	"mspicilegus_homolog_orthology_type"	"Steppe mouse homology type"	"homologs"
"2644"	"mspicilegus_homolog_perc_id"	"%id. target Steppe mouse gene identical to query gene"	"homologs"
"2645"	"mspicilegus_homolog_perc_id_r1"	"%id. query gene identical to target Steppe mouse gene"	"homologs"
"2646"	"mspicilegus_homolog_goc_score"	"Steppe mouse Gene-order conservation score"	"homologs"
"2647"	"mspicilegus_homolog_wga_coverage"	"Steppe mouse Whole-genome alignment coverage"	"homologs"
"2648"	"mspicilegus_homolog_orthology_confidence"	"Steppe mouse orthology confidence [0 low, 1 high]"	"homologs"
"2649"	"gaculeatus_homolog_ensembl_gene"	"Stickleback gene stable ID"	"homologs"
"2650"	"gaculeatus_homolog_associated_gene_name"	"Stickleback gene name"	"homologs"
"2651"	"gaculeatus_homolog_ensembl_peptide"	"Stickleback protein or transcript stable ID"	"homologs"
"2652"	"gaculeatus_homolog_chromosome"	"Stickleback chromosome/scaffold name"	"homologs"
"2653"	"gaculeatus_homolog_chrom_start"	"Stickleback chromosome/scaffold start (bp)"	"homologs"
"2654"	"gaculeatus_homolog_chrom_end"	"Stickleback chromosome/scaffold end (bp)"	"homologs"
"2655"	"gaculeatus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2656"	"gaculeatus_homolog_subtype"	"Last common ancestor with Stickleback"	"homologs"
"2657"	"gaculeatus_homolog_orthology_type"	"Stickleback homology type"	"homologs"
"2658"	"gaculeatus_homolog_perc_id"	"%id. target Stickleback gene identical to query gene"	"homologs"
"2659"	"gaculeatus_homolog_perc_id_r1"	"%id. query gene identical to target Stickleback gene"	"homologs"
"2660"	"gaculeatus_homolog_goc_score"	"Stickleback Gene-order conservation score"	"homologs"
"2661"	"gaculeatus_homolog_wga_coverage"	"Stickleback Whole-genome alignment coverage"	"homologs"
"2662"	"gaculeatus_homolog_orthology_confidence"	"Stickleback orthology confidence [0 low, 1 high]"	"homologs"
"2663"	"pabelii_homolog_ensembl_gene"	"Sumatran orangutan gene stable ID"	"homologs"
"2664"	"pabelii_homolog_associated_gene_name"	"Sumatran orangutan gene name"	"homologs"
"2665"	"pabelii_homolog_ensembl_peptide"	"Sumatran orangutan protein or transcript stable ID"	"homologs"
"2666"	"pabelii_homolog_chromosome"	"Sumatran orangutan chromosome/scaffold name"	"homologs"
"2667"	"pabelii_homolog_chrom_start"	"Sumatran orangutan chromosome/scaffold start (bp)"	"homologs"
"2668"	"pabelii_homolog_chrom_end"	"Sumatran orangutan chromosome/scaffold end (bp)"	"homologs"
"2669"	"pabelii_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2670"	"pabelii_homolog_subtype"	"Last common ancestor with Sumatran orangutan"	"homologs"
"2671"	"pabelii_homolog_orthology_type"	"Sumatran orangutan homology type"	"homologs"
"2672"	"pabelii_homolog_perc_id"	"%id. target Sumatran orangutan gene identical to query gene"	"homologs"
"2673"	"pabelii_homolog_perc_id_r1"	"%id. query gene identical to target Sumatran orangutan gene"	"homologs"
"2674"	"pabelii_homolog_goc_score"	"Sumatran orangutan Gene-order conservation score"	"homologs"
"2675"	"pabelii_homolog_wga_coverage"	"Sumatran orangutan Whole-genome alignment coverage"	"homologs"
"2676"	"pabelii_homolog_orthology_confidence"	"Sumatran orangutan orthology confidence [0 low, 1 high]"	"homologs"
"2677"	"csyrichta_homolog_ensembl_gene"	"Tarsier gene stable ID"	"homologs"
"2678"	"csyrichta_homolog_associated_gene_name"	"Tarsier gene name"	"homologs"
"2679"	"csyrichta_homolog_ensembl_peptide"	"Tarsier protein or transcript stable ID"	"homologs"
"2680"	"csyrichta_homolog_chromosome"	"Tarsier chromosome/scaffold name"	"homologs"
"2681"	"csyrichta_homolog_chrom_start"	"Tarsier chromosome/scaffold start (bp)"	"homologs"
"2682"	"csyrichta_homolog_chrom_end"	"Tarsier chromosome/scaffold end (bp)"	"homologs"
"2683"	"csyrichta_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2684"	"csyrichta_homolog_subtype"	"Last common ancestor with Tarsier"	"homologs"
"2685"	"csyrichta_homolog_orthology_type"	"Tarsier homology type"	"homologs"
"2686"	"csyrichta_homolog_perc_id"	"%id. target Tarsier gene identical to query gene"	"homologs"
"2687"	"csyrichta_homolog_perc_id_r1"	"%id. query gene identical to target Tarsier gene"	"homologs"
"2688"	"csyrichta_homolog_goc_score"	"Tarsier Gene-order conservation score"	"homologs"
"2689"	"csyrichta_homolog_wga_coverage"	"Tarsier Whole-genome alignment coverage"	"homologs"
"2690"	"csyrichta_homolog_orthology_confidence"	"Tarsier orthology confidence [0 low, 1 high]"	"homologs"
"2691"	"sharrisii_homolog_ensembl_gene"	"Tasmanian devil gene stable ID"	"homologs"
"2692"	"sharrisii_homolog_associated_gene_name"	"Tasmanian devil gene name"	"homologs"
"2693"	"sharrisii_homolog_ensembl_peptide"	"Tasmanian devil protein or transcript stable ID"	"homologs"
"2694"	"sharrisii_homolog_chromosome"	"Tasmanian devil chromosome/scaffold name"	"homologs"
"2695"	"sharrisii_homolog_chrom_start"	"Tasmanian devil chromosome/scaffold start (bp)"	"homologs"
"2696"	"sharrisii_homolog_chrom_end"	"Tasmanian devil chromosome/scaffold end (bp)"	"homologs"
"2697"	"sharrisii_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2698"	"sharrisii_homolog_subtype"	"Last common ancestor with Tasmanian devil"	"homologs"
"2699"	"sharrisii_homolog_orthology_type"	"Tasmanian devil homology type"	"homologs"
"2700"	"sharrisii_homolog_perc_id"	"%id. target Tasmanian devil gene identical to query gene"	"homologs"
"2701"	"sharrisii_homolog_perc_id_r1"	"%id. query gene identical to target Tasmanian devil gene"	"homologs"
"2702"	"sharrisii_homolog_goc_score"	"Tasmanian devil Gene-order conservation score"	"homologs"
"2703"	"sharrisii_homolog_wga_coverage"	"Tasmanian devil Whole-genome alignment coverage"	"homologs"
"2704"	"sharrisii_homolog_orthology_confidence"	"Tasmanian devil orthology confidence [0 low, 1 high]"	"homologs"
"2705"	"tnigroviridis_homolog_ensembl_gene"	"Tetraodon gene stable ID"	"homologs"
"2706"	"tnigroviridis_homolog_associated_gene_name"	"Tetraodon gene name"	"homologs"
"2707"	"tnigroviridis_homolog_ensembl_peptide"	"Tetraodon protein or transcript stable ID"	"homologs"
"2708"	"tnigroviridis_homolog_chromosome"	"Tetraodon chromosome/scaffold name"	"homologs"
"2709"	"tnigroviridis_homolog_chrom_start"	"Tetraodon chromosome/scaffold start (bp)"	"homologs"
"2710"	"tnigroviridis_homolog_chrom_end"	"Tetraodon chromosome/scaffold end (bp)"	"homologs"
"2711"	"tnigroviridis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2712"	"tnigroviridis_homolog_subtype"	"Last common ancestor with Tetraodon"	"homologs"
"2713"	"tnigroviridis_homolog_orthology_type"	"Tetraodon homology type"	"homologs"
"2714"	"tnigroviridis_homolog_perc_id"	"%id. target Tetraodon gene identical to query gene"	"homologs"
"2715"	"tnigroviridis_homolog_perc_id_r1"	"%id. query gene identical to target Tetraodon gene"	"homologs"
"2716"	"tnigroviridis_homolog_goc_score"	"Tetraodon Gene-order conservation score"	"homologs"
"2717"	"tnigroviridis_homolog_wga_coverage"	"Tetraodon Whole-genome alignment coverage"	"homologs"
"2718"	"tnigroviridis_homolog_orthology_confidence"	"Tetraodon orthology confidence [0 low, 1 high]"	"homologs"
"2719"	"tctriunguis_homolog_ensembl_gene"	"Three-toed box turtle gene stable ID"	"homologs"
"2720"	"tctriunguis_homolog_associated_gene_name"	"Three-toed box turtle gene name"	"homologs"
"2721"	"tctriunguis_homolog_ensembl_peptide"	"Three-toed box turtle protein or transcript stable ID"	"homologs"
"2722"	"tctriunguis_homolog_chromosome"	"Three-toed box turtle chromosome/scaffold name"	"homologs"
"2723"	"tctriunguis_homolog_chrom_start"	"Three-toed box turtle chromosome/scaffold start (bp)"	"homologs"
"2724"	"tctriunguis_homolog_chrom_end"	"Three-toed box turtle chromosome/scaffold end (bp)"	"homologs"
"2725"	"tctriunguis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2726"	"tctriunguis_homolog_subtype"	"Last common ancestor with Three-toed box turtle"	"homologs"
"2727"	"tctriunguis_homolog_orthology_type"	"Three-toed box turtle homology type"	"homologs"
"2728"	"tctriunguis_homolog_perc_id"	"%id. target Three-toed box turtle gene identical to query gene"	"homologs"
"2729"	"tctriunguis_homolog_perc_id_r1"	"%id. query gene identical to target Three-toed box turtle gene"	"homologs"
"2730"	"tctriunguis_homolog_goc_score"	"Three-toed box turtle Gene-order conservation score"	"homologs"
"2731"	"tctriunguis_homolog_wga_coverage"	"Three-toed box turtle Whole-genome alignment coverage"	"homologs"
"2732"	"tctriunguis_homolog_orthology_confidence"	"Three-toed box turtle orthology confidence [0 low, 1 high]"	"homologs"
"2733"	"ptaltaica_homolog_ensembl_gene"	"Tiger gene stable ID"	"homologs"
"2734"	"ptaltaica_homolog_associated_gene_name"	"Tiger gene name"	"homologs"
"2735"	"ptaltaica_homolog_ensembl_peptide"	"Tiger protein or transcript stable ID"	"homologs"
"2736"	"ptaltaica_homolog_chromosome"	"Tiger chromosome/scaffold name"	"homologs"
"2737"	"ptaltaica_homolog_chrom_start"	"Tiger chromosome/scaffold start (bp)"	"homologs"
"2738"	"ptaltaica_homolog_chrom_end"	"Tiger chromosome/scaffold end (bp)"	"homologs"
"2739"	"ptaltaica_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2740"	"ptaltaica_homolog_subtype"	"Last common ancestor with Tiger"	"homologs"
"2741"	"ptaltaica_homolog_orthology_type"	"Tiger homology type"	"homologs"
"2742"	"ptaltaica_homolog_perc_id"	"%id. target Tiger gene identical to query gene"	"homologs"
"2743"	"ptaltaica_homolog_perc_id_r1"	"%id. query gene identical to target Tiger gene"	"homologs"
"2744"	"ptaltaica_homolog_goc_score"	"Tiger Gene-order conservation score"	"homologs"
"2745"	"ptaltaica_homolog_wga_coverage"	"Tiger Whole-genome alignment coverage"	"homologs"
"2746"	"ptaltaica_homolog_orthology_confidence"	"Tiger orthology confidence [0 low, 1 high]"	"homologs"
"2747"	"hcomes_homolog_ensembl_gene"	"Tiger tail seahorse gene stable ID"	"homologs"
"2748"	"hcomes_homolog_associated_gene_name"	"Tiger tail seahorse gene name"	"homologs"
"2749"	"hcomes_homolog_ensembl_peptide"	"Tiger tail seahorse protein or transcript stable ID"	"homologs"
"2750"	"hcomes_homolog_chromosome"	"Tiger tail seahorse chromosome/scaffold name"	"homologs"
"2751"	"hcomes_homolog_chrom_start"	"Tiger tail seahorse chromosome/scaffold start (bp)"	"homologs"
"2752"	"hcomes_homolog_chrom_end"	"Tiger tail seahorse chromosome/scaffold end (bp)"	"homologs"
"2753"	"hcomes_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2754"	"hcomes_homolog_subtype"	"Last common ancestor with Tiger tail seahorse"	"homologs"
"2755"	"hcomes_homolog_orthology_type"	"Tiger tail seahorse homology type"	"homologs"
"2756"	"hcomes_homolog_perc_id"	"%id. target Tiger tail seahorse gene identical to query gene"	"homologs"
"2757"	"hcomes_homolog_perc_id_r1"	"%id. query gene identical to target Tiger tail seahorse gene"	"homologs"
"2758"	"hcomes_homolog_goc_score"	"Tiger tail seahorse Gene-order conservation score"	"homologs"
"2759"	"hcomes_homolog_wga_coverage"	"Tiger tail seahorse Whole-genome alignment coverage"	"homologs"
"2760"	"hcomes_homolog_orthology_confidence"	"Tiger tail seahorse orthology confidence [0 low, 1 high]"	"homologs"
"2761"	"csemilaevis_homolog_ensembl_gene"	"Tongue sole gene stable ID"	"homologs"
"2762"	"csemilaevis_homolog_associated_gene_name"	"Tongue sole gene name"	"homologs"
"2763"	"csemilaevis_homolog_ensembl_peptide"	"Tongue sole protein or transcript stable ID"	"homologs"
"2764"	"csemilaevis_homolog_chromosome"	"Tongue sole chromosome/scaffold name"	"homologs"
"2765"	"csemilaevis_homolog_chrom_start"	"Tongue sole chromosome/scaffold start (bp)"	"homologs"
"2766"	"csemilaevis_homolog_chrom_end"	"Tongue sole chromosome/scaffold end (bp)"	"homologs"
"2767"	"csemilaevis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2768"	"csemilaevis_homolog_subtype"	"Last common ancestor with Tongue sole"	"homologs"
"2769"	"csemilaevis_homolog_orthology_type"	"Tongue sole homology type"	"homologs"
"2770"	"csemilaevis_homolog_perc_id"	"%id. target Tongue sole gene identical to query gene"	"homologs"
"2771"	"csemilaevis_homolog_perc_id_r1"	"%id. query gene identical to target Tongue sole gene"	"homologs"
"2772"	"csemilaevis_homolog_goc_score"	"Tongue sole Gene-order conservation score"	"homologs"
"2773"	"csemilaevis_homolog_wga_coverage"	"Tongue sole Whole-genome alignment coverage"	"homologs"
"2774"	"csemilaevis_homolog_orthology_confidence"	"Tongue sole orthology confidence [0 low, 1 high]"	"homologs"
"2775"	"tbelangeri_homolog_ensembl_gene"	"Tree Shrew gene stable ID"	"homologs"
"2776"	"tbelangeri_homolog_associated_gene_name"	"Tree Shrew gene name"	"homologs"
"2777"	"tbelangeri_homolog_ensembl_peptide"	"Tree Shrew protein or transcript stable ID"	"homologs"
"2778"	"tbelangeri_homolog_chromosome"	"Tree Shrew chromosome/scaffold name"	"homologs"
"2779"	"tbelangeri_homolog_chrom_start"	"Tree Shrew chromosome/scaffold start (bp)"	"homologs"
"2780"	"tbelangeri_homolog_chrom_end"	"Tree Shrew chromosome/scaffold end (bp)"	"homologs"
"2781"	"tbelangeri_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2782"	"tbelangeri_homolog_subtype"	"Last common ancestor with Tree Shrew"	"homologs"
"2783"	"tbelangeri_homolog_orthology_type"	"Tree Shrew homology type"	"homologs"
"2784"	"tbelangeri_homolog_perc_id"	"%id. target Tree Shrew gene identical to query gene"	"homologs"
"2785"	"tbelangeri_homolog_perc_id_r1"	"%id. query gene identical to target Tree Shrew gene"	"homologs"
"2786"	"tbelangeri_homolog_goc_score"	"Tree Shrew Gene-order conservation score"	"homologs"
"2787"	"tbelangeri_homolog_wga_coverage"	"Tree Shrew Whole-genome alignment coverage"	"homologs"
"2788"	"tbelangeri_homolog_orthology_confidence"	"Tree Shrew orthology confidence [0 low, 1 high]"	"homologs"
"2789"	"xtropicalis_homolog_ensembl_gene"	"Tropical clawed frog gene stable ID"	"homologs"
"2790"	"xtropicalis_homolog_associated_gene_name"	"Tropical clawed frog gene name"	"homologs"
"2791"	"xtropicalis_homolog_ensembl_peptide"	"Tropical clawed frog protein or transcript stable ID"	"homologs"
"2792"	"xtropicalis_homolog_chromosome"	"Tropical clawed frog chromosome/scaffold name"	"homologs"
"2793"	"xtropicalis_homolog_chrom_start"	"Tropical clawed frog chromosome/scaffold start (bp)"	"homologs"
"2794"	"xtropicalis_homolog_chrom_end"	"Tropical clawed frog chromosome/scaffold end (bp)"	"homologs"
"2795"	"xtropicalis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2796"	"xtropicalis_homolog_subtype"	"Last common ancestor with Tropical clawed frog"	"homologs"
"2797"	"xtropicalis_homolog_orthology_type"	"Tropical clawed frog homology type"	"homologs"
"2798"	"xtropicalis_homolog_perc_id"	"%id. target Tropical clawed frog gene identical to query gene"	"homologs"
"2799"	"xtropicalis_homolog_perc_id_r1"	"%id. query gene identical to target Tropical clawed frog gene"	"homologs"
"2800"	"xtropicalis_homolog_goc_score"	"Tropical clawed frog Gene-order conservation score"	"homologs"
"2801"	"xtropicalis_homolog_orthology_confidence"	"Tropical clawed frog orthology confidence [0 low, 1 high]"	"homologs"
